CONTEXTID,TIMETAG,EQ-CH14_01_CoolingWater_OutTemp,EQ-CH14_01_CoolingWater_InTemp,EQ-CH14_01_CoolingWater_TempDiff,EQ-CH14_01_ColdWater_OutTemp,EQ-CH14_01_ColdWater_InTemp,EQ-CH14_01_ColdWater_TempDiff,EQ-CH14_01_Evaporator,EQ-CH14_01_Condenser,EQ-CH14_CHP_01_hz,EQ-CH14_CHP_01_flow,EQ-CH14_01_RT,EQ-CH14_CWP_01_hz,METROLOGY-CH14_01_KW
128608,2022/8/15 05:35,34.6,27.5,7.1,14.1,20.4,6.299999,1.6,-0.8,45.03958,1491.167,3115.899,49.09028,1137.983
128609,2022/8/15 05:40,34.7,27.5,7.2,14.2,20.3,6.099999,1.6,-0.8,45.80347,1522.144,3061.614,48.98611,1152.162
128610,2022/8/15 05:45,34.9,27.6,7.3,14.2,20.4,6.2,1.6,-0.8,46.20278,1535.229,3152.074,49.69791,1173.778
128611,2022/8/15 05:50,34.8,27.6,7.2,14.1,20.4,6.299999,1.7,-0.8,46.8625,1555.721,3250.002,50.56597,1193.18
128612,2022/8/15 05:55,34.9,27.7,7.2,14.1,20.4,6.299999,1.7,-0.8,46.25486,1537.399,3202.914,50.16666,1193.143
128613,2022/8/15 06:00,34.9,27.7,7.2,14.1,20.3,6.199999,1.7,-0.8,46.58472,1549.279,3169.807,50.60069,1198.292
128614,2022/8/15 06:05,35.1,27.7,7.4,14,20.4,6.4,1.8,-0.8,46.60208,1543.89,3272.059,51.19097,1217.919
128615,2022/8/15 06:10,35,27.8,7.2,13.9,20.4,6.5,1.8,-0.8,46.9493,1556.792,3357.767,51.24306,1226.675
128616,2022/8/15 06:15,35.1,27.8,7.3,13.9,20.4,6.5,1.8,-0.8,47.52222,1578.061,3391.996,52.57986,1232.828
128617,2022/8/15 06:20,35,27.9,7.1,13.9,20.4,6.5,1.8,-0.7,45.82084,1528.701,3288.24,52.07639,1232.505
